Team_Name,Opp_Name,Date,Game_Round,Team_Outcome,Team_Goals,Team_Points,Team_Score,Opp_Goals,Opp_Points,Opp_Score,Venue
SLIGO,WEXFORD,15/03/2015,"NFL, DIV 3",WIN,2,10,16,1,8,11,MARKIEVICZ PARK
LAOIS,GALWAY,22/03/2015,"NFL, DIV 2",WIN,2,10,16,0,10,10,"TUAM STADIUM, GALWAY"
MEATH,ROSCOMMON,22/03/2015,"NFL, DIV 2",LOSS,0,14,14,2,10,16,DR HYDE PARK
WICKLOW,LONGFORD,15/03/2015,"NFL, DIV 4",LOSS,1,10,13,1,16,19,AUGHRIM
CARLOW,OFFALY,15/03/2015,"NFL, DIV 4",LOSS,1,10,13,0,14,14,"O'CONNOR PARK, TULLAMORE"
WATERFORD,ANTRIM,15/03/2015,"NFL, DIV 4",LOSS,0,13,13,0,15,15,WALSH PARK
LONDON,LEITRIM,22/03/2015,"NFL, DIV 4",LOSS,0,9,9,1,18,21,ṔIRC SÉN MAC DIARMADA
DONEGAL,CORK,01/03/2015,"NFL, DIV 1",WIN,0,12,12,1,8,11,BALLYSHANNON
MONAGHAN,KERRY,29/03/2015,"NFL, DIV 1",WIN,1,11,14,0,10,10,"AUSTIN STACK PARK, TRALEE"
MEATH,DOWN,28/03/2015,"NFL, DIV 2",WIN,2,11,17,0,10,10,"PAIRC ESLER, NEWRY"
WESTMEATH,CAVAN,28/03/2015,"NFL, DIV 2",LOSS,1,3,6,1,8,11,KINGSPAN BREFFNI PARK
LAOIS,KILDARE,28/03/2015,"NFL, DIV 2",LOSS,1,9,12,1,12,15,PORTLAOISE
GALWAY,ROSCOMMON,29/03/2015,"NFL, DIV 2",WIN,1,14,17,1,10,13,DR HYDE PARK
ARMAGH,LOUTH,28/03/2015,"NFL, DIV 3",WIN,0,10,10,0,8,8,ATHLETIC GROUNDS
FERMANAGH,WEXFORD,29/03/2015,"NFL, DIV 3",WIN,1,12,15,0,7,7,WEXFORD PARK
LIMERICK,CLARE,29/03/2015,"NFL, DIV 3",WIN,2,10,16,1,5,8,NEWCASTLEWEST
SLIGO,TIPPERARY,29/03/2015,"NFL, DIV 3",LOSS,0,13,13,0,15,15,"SEMPLE STADIUM, THURLES"
LONDON,WATERFORD,29/03/2015,"NFL, DIV 4",TIE,5,6,21,2,15,21,RUISLIP
WICKLOW,ANTRIM,29/03/2015,"NFL, DIV 4",LOSS,0,12,12,1,10,13,CORRIGAN PARK
OFFALY,LONGFORD,29/03/2015,"NFL, DIV 4",LOSS,0,10,10,0,13,13,PEARSE PARK
CARLOW,LEITRIM,29/03/2015,"NFL, DIV 4",LOSS,0,6,6,1,12,15,DR CULLEN PARK
MAYO,KERRY,02/03/2014,"NFL, DIV 1 ",WIN,2,15,21,1,13,16,"ELVERYS MACHALE PARK, CASTLEBAR"
DERRY,CORK,05/04/2015,"NFL, DIV 1",WIN,2,15,21,2,11,17,OWENBEG
WESTMEATH,ROSCOMMON,05/04/2015,"NFL, DIV 2",LOSS,0,12,12,2,13,19,"CUSACK PARK, MULLINGAR"
LAOIS,DOWN,05/04/2015,"NFL, DIV 2",LOSS,1,15,18,3,12,21,"PAIRC ESLER, NEWRY"
KILDARE,GALWAY,05/04/2015,"NFL, DIV 2",LOSS,1,12,15,3,12,21,"TUAM STADIUM, GALWAY"
MEATH,CAVAN,05/04/2015,"NFL, DIV 2",WIN,0,14,14,0,12,12,PAIRC TAILTEANN
SLIGO,ARMAGH,05/04/2015,"NFL, DIV 3",WIN,1,19,22,1,8,11,MARKIEVICZ PARK
LIMERICK,LOUTH,05/04/2015,"NFL, DIV 3",WIN,2,13,19,2,11,17,"GAELIC GROUNDS, DROGHEDA"
FERMANAGH,CLARE,05/04/2015,"NFL, DIV 3",LOSS,2,9,15,1,14,17,"CUSACK PARK, ENNIS"
TIPPERARY,WEXFORD,05/04/2015,"NFL, DIV 3",LOSS,2,12,18,2,16,22,CLONMEL
WATERFORD,LEITRIM,04/04/2015,"NFL, DIV 4",LOSS,0,10,10,0,15,15,PAIRC SEAN MAC DIARMADA
LONDON,WICKLOW,05/04/2015,"NFL, DIV 4",WIN,2,8,14,0,12,12,BALTINGLASS
CARLOW,LONGFORD,05/04/2015,"NFL, DIV 4",LOSS,1,12,15,1,18,21,CULLEN PARK
OFFALY,ANTRIM,05/04/2015,"NFL, DIV 4",WIN,1,13,16,1,7,10,"O'CONNOR PARK, TULLAMORE"
MAYO,DONEGAL,05/04/2015,"NFL, DIV 1",TIE,0,12,12,1,9,12,MACHALE PARK
DONEGAL,CORK,12/04/2015,"NFL, DIV 1 SEMI-FINAL",LOSS,0,19,19,4,11,23,CROKE PARK
MONAGHAN,DUBLIN,12/04/2015,"NFL, DIV 1 SEMI-FINAL",LOSS,0,16,16,0,17,17,CROKE PARK
TYRONE,KERRY,05/04/2015,"NFL, DIV 1",TIE,0,17,17,1,14,17,"HEALY PARK, OMAGH"
MAYO,CORK,29/03/2015,"NFL, DIV 1",LOSS,0,12,12,2,7,13,PAIRC UI RINN
DONEGAL,TYRONE,29/03/2015,"NFL, DIV 1",WIN,1,13,16,0,6,6,BALLYBOFEY
TYRONE,CORK,15/03/2015,"NFL, DIV 1",LOSS,2,10,16,0,17,17,OMAGH
DERRY,TYRONE,28/02/2015,"NFL, DIV 1",TIE,1,8,11,0,11,11,OMAGH
DOWN,ROSCOMMON,26/04/2015,"NFL, DIV 2 FINAL",LOSS,0,15,15,1,17,20,CROKE PARK
FERMANAGH,ARMAGH,25/04/2015,"NFL, DIV 3 FINAL",LOSS,0,11,11,0,16,16,CROKE PARK
OFFALY,LONGFORD,25/04/2015,"NFL, DIV 4 FINAL",WIN,4,16,28,1,12,15,CROKE PARK
MONAGHAN,CORK,08/02/2015,"NFL, DIV 1",LOSS,1,16,19,2,14,20,CASTLEBLAYNEY
DONEGAL,DUBLIN,07/02/2015,"NFL, DIV 1",LOSS,0,11,11,2,10,16,CROKE PARK
CORK,DUBLIN,26/04/2015,"NFL, DIV 1 FINAL",LOSS,2,7,13,1,21,24,CROKE PARK
MONAGHAN,DUBLIN,05/04/2015,"NFL, DIV 1",LOSS,1,11,14,1,22,25,CLONES
MAYO,DUBLIN,14/03/2015,"NFL, DIV 1",LOSS,0,10,10,2,18,24,"ELVERYS MACHALE PARK, CASTLEBAR"
TYRONE,DUBLIN,07/03/2015,"NFL, DIV 1",TIE,0,12,12,1,9,12,CROKE PARK
KERRY,DUBLIN,01/03/2015,"NFL, DIV 1",WIN,0,15,15,1,10,13,FITZGERALD STADIUM
CORK,DUBLIN,01/02/2015,"NFL, DIV 1",WIN,1,15,18,0,16,16,PAIRC U̍ RINN
DERRY,DUBLIN,28/03/2015,"NFL, DIV 1",LOSS,0,4,4,0,8,8,CROKE PARK
MONAGHAN,TYRONE,31/01/2015,"NFL, DIV 1",WIN,1,13,16,0,9,9,OMAGH
MEATH,ARMAGH,01/03/2014,"NFL, DIV 2 ",LOSS,2,10,16,0,19,19,NAVAN
OFFALY,ROSCOMMON,16/03/2014,"NFL, DIV 3 ",LOSS,2,4,10,3,19,28,DR HYDE PARK
FERMANAGH,LIMERICK,16/03/2014,"NFL, DIV 3 ",WIN,0,18,18,1,6,9,NEWCASTLEWEST
CAVAN,LONGFORD,16/03/2014,"NFL, DIV 3 ",WIN,1,9,12,0,10,10,GLENNON BROTHERS PEARSE PARK
SLIGO,WEXFORD,16/03/2014,"NFL, DIV 3 ",LOSS,1,12,15,2,12,18,WEXFORD PARK
MONAGHAN,ROSCOMMON,31/01/2016,"NFL, DIV 1",WIN,2,10,16,1,9,12,KILTOOM
DOWN,KERRY,28/02/2016,"NFL, DIV 1",LOSS,0,6,6,0,22,22,PAIRC ELSER
MAYO,DONEGAL,28/02/2016,"NFL, DIV 1",LOSS,1,12,15,1,14,17,BALLYBOFEY
ROSCOMMON,CORK,28/02/2016,"NFL, DIV 1",WIN,4,25,37,3,10,19,PAIRC UI RINN
MONAGHAN,DUBLIN,27/02/2016,"NFL, DIV 1",LOSS,0,16,16,1,14,17,CROKE PARK
MONAGHAN,DOWN,07/02/2016,"NFL, DIV 1",WIN,0,13,13,0,11,11,CLONES
ROSCOMMON,KERRY,07/02/2016,"NFL, DIV 1",WIN,0,14,14,1,10,13,FITZGERALD STADIUM
DONEGAL,CORK,07/02/2016,"NFL, DIV 1",WIN,2,14,20,1,7,10,BALLYSHANNON
MAYO,DUBLIN,06/02/2016,"NFL, DIV 1",LOSS,0,7,7,0,9,9,MCHALE PARK
MAYO,CORK,31/01/2016,"NFL, DIV 1",LOSS,0,12,12,1,18,21,PAIRC UI RINN
KERRY,DUBLIN,30/01/2016,"NFL, DIV 1",LOSS,0,14,14,2,14,20,CROKE PARK
DOWN,DONEGAL,30/01/2016,"NFL, DIV 1",LOSS,0,7,7,3,15,24,PAIRC ELSER
MEATH,CAVAN,28/02/2016,"NFL, DIV 2",LOSS,1,13,16,1,20,23,PAIRC TAILTEANN
LAOIS,TYRONE,28/02/2016,"NFL, DIV 2",LOSS,0,14,14,1,14,17,O'MOORE PARK
DERRY,GALWAY,28/02/2016,"NFL, DIV 2",LOSS,2,12,18,1,18,21,CELTIC PARK
FERMANAGH,ARMAGH,27/02/2016,"NFL, DIV 2",LOSS,0,12,12,1,10,13,ATHLETIC GROUNDS
GALWAY,TYRONE,07/02/2016,"NFL, DIV 2",LOSS,1,9,12,1,11,14,"PEARSE STADIUM, GALWAY"
FERMANAGH,MEATH,07/02/2016,"NFL, DIV 2",WIN,0,10,10,0,6,6,BREWSTER PARK
LAOIS,ARMAGH,06/02/2016,"NFL, DIV 2",WIN,1,13,16,0,15,15,ATHLETIC GROUNDS
DERRY,CAVAN,06/02/2016,"NFL, DIV 2",WIN,1,12,15,1,11,14,BREFFNI PARK
FERMANAGH,DERRY,31/01/2016,"NFL, DIV 2",LOSS,1,9,12,3,13,22,OWENBEG
LAOIS,GALWAY,31/01/2016,"NFL, DIV 2",LOSS,1,10,13,3,12,21,O'MOORE PARK
CAVAN,TYRONE,31/01/2016,"NFL, DIV 2",LOSS,0,8,8,0,10,10,"HEALY PARK, OMAGH"
MEATH,ARMAGH,31/01/2016,"NFL, DIV 2",WIN,1,10,13,0,8,8,PAIRC TAILTEANN
OFFALY,SLIGO,28/02/2016,"NFL, DIV 3",WIN,1,13,16,0,14,14,"O'CONNOR PARK, TULLAMORE"
KILDARE,LONGFORD,28/02/2016,"NFL, DIV 3",WIN,2,11,17,0,10,10,"PEARSE PARK, LONGFORD"
LIMERICK,CLARE,28/02/2016,"NFL, DIV 3",LOSS,0,10,10,1,14,17,NEWCASTLEWEST
WESTMEATH,TIPPERARY,28/02/2016,"NFL, DIV 3",TIE,0,11,11,1,8,11,"CUSACK PARK, MULLINGAR"
OFFALY,KILDARE,07/02/2016,"NFL, DIV 3",LOSS,1,8,11,1,12,15,ST CLONLETH'S PARK
CLARE,TIPPERARY,07/02/2016,"NFL, DIV 3",LOSS,1,7,10,2,7,13,SEAN TRACY PARK
WESTMEATH,SLIGO,07/02/2016,"NFL, DIV 3",LOSS,1,10,13,1,11,14,MARKIEVICZ PARK
LIMERICK,LONGFORD,07/02/2016,"NFL, DIV 3",LOSS,1,8,11,0,13,13,"PEARSE PARK, LONGFORD"
WESTMEATH,KILDARE,31/01/2016,"NFL, DIV 3",LOSS,0,11,11,2,9,15,"CUSACK PARK, MULLINGAR"
OFFALY,LONGFORD,31/01/2016,"NFL, DIV 3",WIN,0,12,12,0,10,10,"O'CONNOR PARK, TULLAMORE"
LIMERICK,TIPPERARY,31/01/2016,"NFL, DIV 3",TIE,1,12,15,2,9,15,KILMALLOCK
SLIGO,CLARE,31/01/2016,"NFL, DIV 3",LOSS,0,7,7,1,10,13,MILTOWN MALBAY
WICKLOW,LOUTH,28/02/2016,"NFL, DIV 4",LOSS,1,2,5,0,15,15,LOUTH
CARLOW,WATERFORD,28/02/2016,"NFL, DIV 4",LOSS,0,15,15,3,15,24,DR CULLEN PARK
LONDON,WEXFORD,28/02/2016,"NFL, DIV 4",LOSS,1,6,9,4,20,32,WEXFORD PARK
WATERFORD,LOUTH,07/02/2016,"NFL, DIV 4",LOSS,1,9,12,1,10,13,FRAHER FIELD
WICKLOW,LEITRIM,07/02/2016,"NFL, DIV 4",WIN,0,10,10,1,6,9,PAIRC SEAN MAC DIARMADA
ANTRIM,WEXFORD,07/02/2016,"NFL, DIV 4",WIN,1,8,11,0,7,7,"CORRIGAN PARK, BELFAST"
LONDON,CARLOW,06/02/2016,"NFL, DIV 4",LOSS,1,11,14,4,4,16,RUISLIP
WICKLOW,WATERFORD,31/01/2016,"NFL, DIV 4",WIN,0,13,13,1,8,11,AUGHRIM
LEITRIM,WEXFORD,31/01/2016,"NFL, DIV 4",LOSS,1,10,13,0,14,14,BELLEFIELD
CARLOW,ANTRIM,31/01/2016,"NFL, DIV 4",LOSS,0,10,10,1,12,15,DR CULLEN PARK
LONDON,LOUTH,31/01/2016,"NFL, DIV 4",LOSS,0,9,9,2,9,15,DARVER
DERRY,TYRONE,05/03/2016,"NFL, DIV 2",LOSS,0,12,12,2,15,21,OMAGH
WATERFORD,WEXFORD,05/03/2016,"NFL, DIV 4",LOSS,0,11,11,0,12,12,FRAHER FIELD
CAVAN,ARMAGH,05/03/2016,"NFL, DIV 2",WIN,3,18,27,0,10,10,BREFFNI PARK
CORK,DUBLIN,05/03/2016,"NFL, DIV 1",LOSS,2,10,16,2,14,20,CROKE PARK
LONDON,ANTRIM,06/03/2016,"NFL, DIV 4",TIE,0,11,11,1,11,14,RUISLIP
LEITRIM,LOUTH,06/03/2016,"NFL, DIV 4",WIN,0,16,16,2,9,15,PAIRC SEAN MAC DIARMADA
FERMANAGH,LAOIS,06/03/2016,"NFL, DIV 2",WIN,1,17,20,0,10,10,BREWSTER PARK
MEATH,GALWAY,06/03/2016,"NFL, DIV 2",TIE,0,15,15,1,12,15,"PEARSE STADIUM, GALWAY"
WICKLOW,CARLOW,06/03/2016,"NFL, DIV 4",LOSS,0,14,14,0,17,17,AUGHRIM
DONEGAL,KERRY,06/03/2016,"NFL, DIV 1",LOSS,1,8,11,1,13,16,AUSTIN STACK PARK
OFFALY,TIPPERARY,06/03/2016,"NFL, DIV 3",LOSS,0,12,12,2,11,17,SEAN TRACY PARK
LIMERICK,KILDARE,06/03/2016,"NFL, DIV 3",LOSS,1,10,13,1,11,14,ST CLONLETH'S PARK
WESTMEATH,CLARE,06/03/2016,"NFL, DIV 3",LOSS,0,10,10,1,18,21,"CUSACK PARK, ENNIS"
SLIGO,LONGFORD,06/03/2016,"NFL, DIV 3",LOSS,2,9,15,1,17,20,MARKIEVICZ PARK
MONAGHAN,MAYO,06/03/2016,"NFL, DIV 1",LOSS,1,12,15,2,11,17,CLONES
DOWN,ROSCOMMON,06/03/2016,"NFL, DIV 1",LOSS,0,6,6,1,12,15,"PEARSE PARK, LONGFORD"
MONAGHAN,CORK,13/03/2016,"NFL, DIV 1",LOSS,1,13,16,1,20,23,PAIRC UI RINN
MAYO,KERRY,13/03/2016,"NFL, DIV 1",LOSS,0,14,14,2,13,19,MACHALE PARK
ROSCOMMON,DONEGAL,13/03/2016,"NFL, DIV 1",WIN,1,19,22,0,17,17,LETTERKENNY
MEATH,TYRONE,13/03/2016,"NFL, DIV 2",LOSS,1,11,14,1,17,20,PAIRC TAILTEANN
LAOIS,DERRY,13/03/2016,"NFL, DIV 2",TIE,1,22,25,5,10,25,PORTLAOISE
GALWAY,ARMAGH,13/03/2016,"NFL, DIV 2",TIE,1,15,18,1,15,18,ATHLETIC GROUNDS
FERMANAGH,CAVAN,12/03/2016,"NFL, DIV 2",LOSS,0,9,9,1,12,15,BREWSTER PARK
TIPPERARY,LONGFORD,13/03/2016,"NFL, DIV 3",LOSS,1,11,14,1,17,20,"PEARSE PARK, LONGFORD"
OFFALY,CLARE,13/03/2016,"NFL, DIV 3",WIN,0,15,15,1,11,14,"O'CONNOR PARK, TULLAMORE"
WESTMEATH,LIMERICK,12/03/2016,"NFL, DIV 3",WIN,3,14,23,0,7,7,"GAELIC GROUNDS, LIMERICK"
SLIGO,KILDARE,13/03/2016,"NFL, DIV 3",WIN,2,15,21,2,14,20,ST CLONLETH'S PARK
LONDON,LEITRIM,13/03/2016,"NFL, DIV 4",LOSS,1,11,14,1,16,19,RUISLIP
CARLOW,LOUTH,13/03/2016,"NFL, DIV 4",LOSS,1,7,10,2,17,23,DR CULLEN PARK
WATERFORD,ANTRIM,13/03/2016,"NFL, DIV 4",LOSS,0,6,6,1,16,19,"CORRIGAN PARK, BELFAST"
WICKLOW,WEXFORD,13/03/2016,"NFL, DIV 4",LOSS,3,14,23,4,23,35,WEXFORD PARK
DOWN,DUBLIN,12/03/2016,"NFL, DIV 1",LOSS,1,7,10,1,15,18,PAIRC ESLER
MAYO,ROSCOMMON,27/03/2016,"NFL, DIV 1",WIN,1,11,14,1,7,10,DR HYDE PARK
MONAGHAN,KERRY,27/03/2016,"NFL, DIV 1",LOSS,1,9,12,1,17,20,CLONES
DOWN,CORK,27/03/2016,"NFL, DIV 1",LOSS,0,7,7,0,12,12,PAIRC UI RINN
DONEGAL,DUBLIN,26/03/2016,"NFL, DIV 1",LOSS,0,7,7,1,10,13,CROKE PARK
FERMANAGH,GALWAY,27/03/2016,"NFL, DIV 2",TIE,0,15,15,0,15,15,TUAM STADIUM
LAOIS,CAVAN,27/03/2016,"NFL, DIV 2",LOSS,0,15,15,1,17,20,BREFFNI PARK
MEATH,DERRY,27/03/2016,"NFL, DIV 2",TIE,2,12,18,2,12,18,OWENBEG
ARMAGH,TYRONE,26/03/2016,"NFL, DIV 2",TIE,1,10,13,0,13,13,"HEALY PARK, OMAGH"
WESTMEATH,OFFALY,27/03/2016,"NFL, DIV 3",WIN,1,9,12,0,9,9,"CUSACK PARK, MULLINGAR"
CLARE,LONGFORD,27/03/2016,"NFL, DIV 3",WIN,1,20,23,1,9,12,"CUSACK PARK, ENNIS"
LIMERICK,SLIGO,27/03/2016,"NFL, DIV 3",LOSS,1,12,15,3,10,19,MARKIEVICZ PARK
KILDARE,TIPPERARY,26/03/2016,"NFL, DIV 3",WIN,2,13,19,1,5,8,CLONMEL
WICKLOW,ANTRIM,27/03/2016,"NFL, DIV 4",LOSS,1,12,15,2,13,19,AUGHRIM
WEXFORD,LOUTH,27/03/2016,"NFL, DIV 4",LOSS,0,11,11,0,13,13,"GAELIC GROUNDS, DROGHEDA"
LONDON,WATERFORD,27/03/2016,"NFL, DIV 4",WIN,0,13,13,0,12,12,FRAHER FIELD
CARLOW,LEITRIM,26/03/2016,"NFL, DIV 4",WIN,0,12,12,1,4,7,PAIRC SEAN MAC DIARMADA
ROSCOMMON,DUBLIN,03/04/2016,"NFL, DIV 1",LOSS,1,12,15,1,13,16,PAIRC SEAN MAC DIARMADA
MONAGHAN,DONEGAL,03/04/2016,"NFL, DIV 1",WIN,1,10,13,1,9,12,CLONES
DOWN,MAYO,03/04/2016,"NFL, DIV 1",LOSS,1,16,19,1,19,22,MCHALE PARK
KERRY,CORK,03/04/2016,"NFL, DIV 1",WIN,0,20,20,1,12,15,TRALEE
FERMANAGH,TYRONE,03/04/2016,"NFL, DIV 2",TIE,0,12,12,1,9,12,BREWSTER PARK
GALWAY,CAVAN,03/04/2016,"NFL, DIV 2",LOSS,1,12,15,1,16,19,BREFFNI PARK
DERRY,ARMAGH,03/04/2016,"NFL, DIV 2",LOSS,0,15,15,1,18,21,ATHLETIC GROUNDS
LAOIS,MEATH,03/04/2016,"NFL, DIV 2",LOSS,1,9,12,0,18,18,O'MOORE PARK
SLIGO,TIPPERARY,03/04/2016,"NFL, DIV 3",TIE,0,18,18,3,9,18,MARKIEVICZ PARK
WESTMEATH,LONGFORD,03/04/2016,"NFL, DIV 3",LOSS,0,11,11,0,13,13,"PEARSE PARK, LONGFORD"
OFFALY,LIMERICK,03/04/2016,"NFL, DIV 3",WIN,1,16,19,0,13,13,NEWCASTLEWEST
CLARE,KILDARE,03/04/2016,"NFL, DIV 3",LOSS,1,14,17,0,22,22,ST CLONLETH'S PARK
ANTRIM,LOUTH,03/04/2016,"NFL, DIV 4",TIE,0,12,12,1,9,12,"CORRIGAN PARK, BELFAST"
CARLOW,WEXFORD,03/04/2016,"NFL, DIV 4",LOSS,2,16,22,2,17,23,WEXFORD PARK
LONDON,WICKLOW,03/04/2016,"NFL, DIV 4",LOSS,1,10,13,2,10,16,RUISLIP
WATERFORD,LEITRIM,03/04/2016,"NFL, DIV 4",WIN,0,10,10,1,6,9,FRAHER FIELD
DONEGAL,DUBLIN,10/04/2016,"NFL, DIV 1 SEMI-FINAL",LOSS,0,13,13,1,20,23,CROKE PARK
ROSCOMMON,KERRY,10/04/2016,"NFL, DIV 1 SEMI-FINAL",LOSS,0,14,14,3,15,24,CROKE PARK
LEITRIM,ANTRIM,28/02/2016,"NFL, DIV 4",LOSS,0,9,9,2,14,20,"CORRIGAN PARK, BELFAST"
KERRY,DUBLIN,24/04/2016,"NFL, DIV 1 FINAL",LOSS,0,13,13,2,18,24,CROKE PARK
CAVAN,TYRONE,24/04/2016,"NFL, DIV 2 FINAL",LOSS,0,15,15,1,17,20,CROKE PARK
ANTRIM,LOUTH,23/04/2016,"NFL, DIV 4 FINAL",LOSS,1,14,17,3,12,21,CROKE PARK
CLARE,KILDARE,23/04/2016,"NFL, DIV 3 FINAL",WIN,2,17,23,1,19,22,CROKE PARK
ROSCOMMON,TYRONE,05/02/2017,ROUND 1,LOSS,1,9,12,0,18,18,OMAGH
DONEGAL,KERRY,05/02/2017,ROUND 1,LOSS,1,17,20,2,17,23,LETTERKENNY
CAVAN,DUBLIN,05/02/2017,ROUND 1,LOSS,0,11,11,0,18,18,BREFFNI PARK
MONAGHAN,MAYO,04/02/2017,ROUND 1,WIN,1,11,14,0,12,12,CASTLEBAR
GALWAY,CORK,05/02/2017,ROUND 1,TIE,0,14,14,1,11,14,PEARSE STADIUM
CLARE,DERRY,05/02/2017,ROUND 1,TIE,1,8,11,0,11,11,CELTIC PARK
MEATH,KILDARE,05/02/2017,ROUND 1,LOSS,0,16,16,3,17,26,PAIRC TAILTEANN
FERMANAGH,DOWN,04/02/2017,ROUND 1,WIN,1,16,19,0,10,10,PAIRC ESLER
OFFALY,LONGFORD,05/02/2017,ROUND 1,LOSS,0,10,10,1,12,15,PEARSE PARK
ANTRIM,TIPPERARY,05/02/2017,ROUND 1,LOSS,0,13,13,2,12,18,SEMPLE STADIUM
SLIGO,ARMAGH,05/02/2017,ROUND 1,TIE,1,14,17,2,11,17,MARKIEVICZ
LAOIS,LOUTH,04/02/2017,ROUND 1,LOSS,0,9,9,2,16,22,PORTLAOISE
LONDON,WATERFORD,05/02/2017,ROUND 1,LOSS,1,8,11,2,16,22,ARDMORE
WESTMEATH,CARLOW,05/02/2017,ROUND 1,TIE,2,10,16,2,10,16,"CUSACK PARK, MULLINGAR"
WICKLOW,LEITRIM,05/02/2017,ROUND 1,LOSS,0,10,10,1,17,20,AUGHRIM
LIMERICK,WEXFORD,05/02/2017,ROUND 1,LOSS,1,8,11,0,14,14,WEXFORD PARK
MONAGHAN,CAVAN,12/02/2017,ROUND 2,TIE,0,7,7,0,7,7,CASTLEBLAYNEY
ROSCOMMON,DONEGAL,12/02/2017,ROUND 2,LOSS,2,9,15,0,16,16,DR HYDE PARK
MAYO,KERRY,11/02/2017,ROUND 2,WIN,0,15,15,1,10,13,AUSTIN STACK PARK
TYRONE,DUBLIN,11/02/2017,ROUND 2,TIE,1,7,10,0,10,10,CROKE PARK
CLARE,DOWN,12/02/2017,ROUND 2,WIN,2,11,17,0,11,11,"CUSACK PARK, ENNIS"
KILDARE,CORK,12/02/2017,ROUND 2,WIN,1,14,17,1,8,11,NEWBRIDGE
FERMANAGH,GALWAY,12/02/2017,ROUND 2,LOSS,0,10,10,1,13,16,BREWSTER PARK
MEATH,DERRY,12/02/2017,ROUND 2,WIN,3,15,24,0,9,9,PAIRC TAILTEANN
SLIGO,TIPPERARY,12/02/2017,ROUND 2,WIN,2,14,20,1,16,19,SEMPLE STADIUM
LONGFORD,LOUTH,12/02/2017,ROUND 2,LOSS,0,10,10,0,11,11,"GAELIC GROUNDS, DROGHEDA"
OFFALY,ANTRIM,12/02/2017,ROUND 2,WIN,0,23,23,1,7,10,"O'CONNOR PARK, TULLAMORE"
LAOIS,ARMAGH,12/02/2017,ROUND 2,WIN,2,11,17,0,16,16,ATHLETIC GROUNDS
WICKLOW,WATERFORD,11/02/2017,ROUND 2,LOSS,1,9,12,1,17,20,CARRIGANORE
LEITRIM,WEXFORD,12/02/2017,ROUND 2,LOSS,0,14,14,0,16,16,PAIRC SEAN MAC DIARMADA
WESTMEATH,LIMERICK,12/02/2017,ROUND 2,WIN,1,18,21,0,12,12,"GAELIC GROUNDS, LIMERICK"
LONDON,CARLOW,12/02/2017,ROUND 2,WIN,2,15,21,0,16,16,DR CULLEN PARK
MAYO,ROSCOMMON,25/02/2017,ROUND 3,WIN,1,19,22,0,14,14,MACHALE PARK
MONAGHAN,KERRY,26/02/2017,ROUND 3,WIN,2,8,14,1,10,13,FITZGERALD STADIUM
DONEGAL,DUBLIN,26/02/2017,ROUND 3,TIE,2,5,11,1,8,11,BALLYBOFEY
MEATH,DOWN,25/02/2017,ROUND 3,LOSS,0,14,14,1,13,16,PAIRC ESLER
CLARE,GALWAY,26/02/2017,ROUND 3,LOSS,1,11,14,3,13,22,PEARSE STADIUM
KILDARE,DERRY,26/02/2017,ROUND 3,LOSS,1,17,20,1,18,21,CELTIC PARK
FERMANAGH,CORK,26/02/2017,ROUND 3,LOSS,0,9,9,1,14,17,PAIRC UI RINN
LAOIS,TIPPERARY,25/02/2017,ROUND 3,LOSS,1,10,13,1,16,19,PORTLAOISE
SLIGO,ANTRIM,26/02/2017,ROUND 3,LOSS,1,7,10,0,11,11,"CORRIGAN PARK, BELFAST"
ARMAGH,LONGFORD,26/02/2017,ROUND 3,WIN,3,11,20,3,9,18,PEARSE PARK
OFFALY,LOUTH,26/02/2017,ROUND 3,LOSS,0,14,14,2,13,19,"O'CONNOR PARK, TULLAMORE"
CARLOW,LIMERICK,25/02/2017,ROUND 3,WIN,1,10,13,0,10,10,DR CULLEN PARK
WATERFORD,WEXFORD,26/02/2017,ROUND 3,LOSS,0,10,10,1,9,12,WEXFORD PARK
LONDON,WICKLOW,26/02/2017,ROUND 3,LOSS,2,4,10,0,17,17,AUGHRIM
WESTMEATH,LEITRIM,26/02/2017,ROUND 3,WIN,2,18,24,1,9,12,"CUSACK PARK, MULLINGAR"
CAVAN,TYRONE,12/03/2017,ROUND 3,LOSS,1,9,12,0,19,19,OMAGH
ROSCOMMON,KERRY,05/03/2017,ROUND 4,LOSS,1,13,16,1,19,22,DR HYDE PARK
MONAGHAN,TYRONE,04/03/2017,ROUND 4,LOSS,0,10,10,0,14,14,OMAGH
MAYO,DUBLIN,04/03/2017,ROUND 4,LOSS,0,7,7,1,16,19,CROKE PARK
CAVAN,DONEGAL,04/03/2017,ROUND 4,LOSS,0,11,11,1,16,19,BREFFNI PARK
FERMANAGH,KILDARE,05/03/2017,ROUND 4,LOSS,0,14,14,4,14,26,NEWBRIDGE
MEATH,GALWAY,05/03/2017,ROUND 4,WIN,1,13,16,0,15,15,PAIRC TAILTEANN
CLARE,CORK,05/03/2017,ROUND 4,WIN,2,11,17,0,9,9,"CUSACK PARK, ENNIS"
DOWN,DERRY,05/03/2017,ROUND 4,WIN,1,15,18,1,7,10,CELTIC PARK
TIPPERARY,LONGFORD,11/03/2017,ROUND 4,WIN,3,17,26,0,18,18,SEMPLE STADIUM
ANTRIM,LOUTH,05/03/2017,ROUND 4,LOSS,1,11,14,2,10,16,"GAELIC GROUNDS, DROGHEDA"
